"Date","Confirmed cases","Daily growth, %","Recovered cases","Fatal cases","Active cases","Recovery rate, %","Mortality rate, %","Affected population, %","1 confirmed per every","1 died per every","Confirmed per 1000","Died per 1000"
2020-03-28,56,0,0,0,56,0,0,0.14736842105263157,679,,1.4736842105263157,0
2020-03-27,56,0,0,0,56,0,0,0.14736842105263157,679,,1.4736842105263157,0
2020-03-26,56,9.803922,0,0,56,0,0,0.14736842105263157,679,,1.4736842105263157,0
2020-03-25,51,0,0,0,51,0,0,0.13421052631578947,745,,1.3421052631578947,0
2020-03-24,51,0,0,0,51,0,0,0.13421052631578947,745,,1.3421052631578947,0
2020-03-23,51,37.837838,0,0,51,0,0,0.13421052631578947,745,,1.3421052631578947,0
2020-03-22,37,0,0,0,37,0,0,0.09736842105263158,1027,,0.9736842105263158,0
2020-03-21,37,32.142857,0,0,37,0,0,0.09736842105263158,1027,,0.9736842105263158,0
2020-03-20,28,0,0,0,28,0,0,0.07368421052631578,1357,,0.7368421052631579,0
2020-03-19,28,0,0,0,28,0,0,0.07368421052631578,1357,,0.7368421052631579,0
2020-03-18,28,300,0,0,28,0,0,0.07368421052631578,1357,,0.7368421052631579,0
2020-03-17,7,75,0,0,7,0,0,0.018421052631578946,5429,,0.18421052631578946,0
2020-03-16,4,0,0,0,4,0,0,0.010526315789473684,9500,,0.10526315789473684,0
2020-03-15,4,0,0,0,4,0,0,0.010526315789473684,9500,,0.10526315789473684,0
2020-03-14,4,300,0,0,4,0,0,0.010526315789473684,9500,,0.10526315789473684,0
2020-03-13,1,0,0,0,1,0,0,0.002631578947368421,38000,,0.02631578947368421,0
2020-03-12,1,0,0,0,1,0,0,0.002631578947368421,38000,,0.02631578947368421,0
2020-03-11,1,0,0,0,1,0,0,0.002631578947368421,38000,,0.02631578947368421,0
2020-03-10,1,0,0,0,1,0,0,0.002631578947368421,38000,,0.02631578947368421,0
2020-03-09,1,0,0,0,1,0,0,0.002631578947368421,38000,,0.02631578947368421,0
2020-03-08,1,0,0,0,1,0,0,0.002631578947368421,38000,,0.02631578947368421,0
2020-03-07,1,0,0,0,1,0,0,0.002631578947368421,38000,,0.02631578947368421,0
2020-03-06,1,0,0,0,1,0,0,0.002631578947368421,38000,,0.02631578947368421,0
2020-03-05,1,0,0,0,1,0,0,0.002631578947368421,38000,,0.02631578947368421,0
2020-03-04,1,,0,0,1,0,0,0.002631578947368421,38000,,0.02631578947368421,0

